,0
2011-07-22 00:00:00-04:00,129.82183712476458
2011-07-25 00:00:00-04:00,129.34480809450366
2011-07-26 00:00:00-04:00,128.98998996958886
2011-07-27 00:00:00-04:00,126.39091617769442
2011-07-28 00:00:00-04:00,126.7560919749978
2011-07-29 00:00:00-04:00,125.88497224333798
2011-08-01 00:00:00-04:00,126.26997269586924
2011-08-02 00:00:00-04:00,123.41718090625254
2011-08-03 00:00:00-04:00,125.02857794396317
2011-08-04 00:00:00-04:00,119.24315490114333
2011-08-05 00:00:00-04:00,118.57950660460082
2011-08-08 00:00:00-04:00,111.38733854457035
2011-08-09 00:00:00-04:00,117.15776293000025
2011-08-10 00:00:00-04:00,111.95439662103583
2011-08-11 00:00:00-04:00,117.15429569614741
2011-08-12 00:00:00-04:00,117.25639906849284
2011-08-15 00:00:00-04:00,119.34749688829602
2011-08-16 00:00:00-04:00,117.88121606640708
2011-08-17 00:00:00-04:00,117.60731847339255
2011-08-18 00:00:00-04:00,112.31539652948011
2011-08-19 00:00:00-04:00,110.3131736586905
2011-08-22 00:00:00-04:00,110.45188514930317
2011-08-23 00:00:00-04:00,115.57049386736766
2011-08-24 00:00:00-04:00,117.23360946416885
2011-08-25 00:00:00-04:00,115.2596579702876
2011-08-26 00:00:00-04:00,117.65685218266675
2011-08-29 00:00:00-04:00,120.71221578426186
2011-08-30 00:00:00-04:00,121.55130313770815
2011-08-31 00:00:00-04:00,121.84221885395196
2011-09-01 00:00:00-04:00,120.3009682538036
2011-09-02 00:00:00-04:00,117.75633726427807
2011-09-06 00:00:00-04:00,117.8923165184679
2011-09-07 00:00:00-04:00,121.46914582102785
2011-09-08 00:00:00-04:00,120.72411127835413
2011-09-09 00:00:00-04:00,117.78629944219581
2011-09-12 00:00:00-04:00,118.91530888141111
2011-09-13 00:00:00-04:00,120.25585433252286
2011-09-14 00:00:00-04:00,122.52848526790997
2011-09-15 00:00:00-04:00,124.18683665109377
2011-09-16 00:00:00-04:00,125.22565928167732
2011-09-19 00:00:00-04:00,124.76784733243014
2011-09-20 00:00:00-04:00,123.9844531543828
2011-09-21 00:00:00-04:00,121.26934104496148
2011-09-22 00:00:00-04:00,117.09068793938863
2011-09-23 00:00:00-04:00,118.06465165388654
2011-09-26 00:00:00-04:00,119.71932221702095
2011-09-27 00:00:00-04:00,120.38051413624738
2011-09-28 00:00:00-04:00,118.45378321134373
2011-09-29 00:00:00-04:00,118.07233057945618
2011-09-30 00:00:00-04:00,115.19678780403432
2011-10-03 00:00:00-04:00,112.17378639447065
2011-10-04 00:00:00-04:00,115.04167664324025
2011-10-05 00:00:00-04:00,117.06179618600339
2011-10-06 00:00:00-04:00,118.99383311476116
2011-10-07 00:00:00-04:00,118.69888657945715
2011-10-10 00:00:00-04:00,122.60547052560653
2011-10-11 00:00:00-04:00,122.8455857050261
2011-10-12 00:00:00-04:00,123.62928688017968
2011-10-13 00:00:00-04:00,124.72794608816282
2011-10-14 00:00:00-04:00,127.27621339612237
2011-10-17 00:00:00-04:00,125.00623523693376
2011-10-18 00:00:00-04:00,127.02836023908182
2011-10-19 00:00:00-04:00,124.67018085791727
2011-10-20 00:00:00-04:00,124.28035143833426
2011-10-21 00:00:00-04:00,126.07644616234332
2011-10-24 00:00:00-04:00,127.69486177916984
2011-10-25 00:00:00-04:00,124.76296357861793
2011-10-26 00:00:00-04:00,124.71022457023736
2011-10-27 00:00:00-04:00,127.87442817067232
2011-10-28 00:00:00-04:00,128.33191834614132
2011-10-31 00:00:00-04:00,125.70923790349694
2011-11-01 00:00:00-04:00,122.45982761825405
2011-11-02 00:00:00-04:00,123.3978299580947
2011-11-03 00:00:00-04:00,126.74428061531815
2011-11-04 00:00:00-04:00,126.17781857781753
2011-11-07 00:00:00-05:00,126.84291561927473
2011-11-08 00:00:00-05:00,128.41478651189354
2011-11-09 00:00:00-05:00,124.36044761353702
2011-11-10 00:00:00-05:00,124.58232579518624
2011-11-11 00:00:00-05:00,127.27151441356851
2011-11-14 00:00:00-05:00,126.10950682420102
2011-11-15 00:00:00-05:00,126.98719003684678
2011-11-16 00:00:00-05:00,124.82209973474939
2011-11-17 00:00:00-05:00,122.38498668748606
2011-11-18 00:00:00-05:00,121.44923234293756
2011-11-21 00:00:00-05:00,120.24983294192815
2011-11-22 00:00:00-05:00,120.73492417090705
2011-11-23 00:00:00-05:00,118.3363079513413
2011-11-25 00:00:00-05:00,117.2327127883673
2011-11-28 00:00:00-05:00,121.15890504716707
2011-11-29 00:00:00-05:00,120.86763511604218
2011-11-30 00:00:00-05:00,125.15146786381422
2011-12-01 00:00:00-05:00,125.82859755484411
2011-12-02 00:00:00-05:00,126.14275920191602
2011-12-05 00:00:00-05:00,126.96672968664129
2011-12-06 00:00:00-05:00,126.45474564132225
2011-12-07 00:00:00-05:00,126.77938359612291
2011-12-08 00:00:00-05:00,124.49092309378798
2011-12-09 00:00:00-05:00,126.052033019276
2011-12-12 00:00:00-05:00,124.47514536408643
2011-12-13 00:00:00-05:00,123.22625385915768
2011-12-14 00:00:00-05:00,121.70878487672906
2011-12-15 00:00:00-05:00,121.83520956024202
2011-12-16 00:00:00-05:00,122.39267080746295
2011-12-19 00:00:00-05:00,120.9238190061089
2011-12-20 00:00:00-05:00,124.40377271475847
2011-12-21 00:00:00-05:00,123.66926697106078
2011-12-22 00:00:00-05:00,125.30519316550509
2011-12-23 00:00:00-05:00,126.06044363251644
2011-12-27 00:00:00-05:00,126.16235402262757
2011-12-28 00:00:00-05:00,124.87685324969097
2011-12-29 00:00:00-05:00,126.10991858239244
2011-12-30 00:00:00-05:00,125.66022819011219
2012-01-03 00:00:00-05:00,127.63203103078956
2012-01-04 00:00:00-05:00,127.85301642730646
2012-01-05 00:00:00-05:00,128.23615909049042
2012-01-06 00:00:00-05:00,128.08528850415001
2012-01-09 00:00:00-05:00,127.82963248494607
2012-01-10 00:00:00-05:00,128.4372125468192
2012-01-11 00:00:00-05:00,128.4065381285212
2012-01-12 00:00:00-05:00,128.63876856866736
2012-01-13 00:00:00-05:00,127.36271455921168
2012-01-17 00:00:00-05:00,128.1804971766406
2012-01-18 00:00:00-05:00,130.31034722200897
2012-01-19 00:00:00-05:00,131.45490476521385
2012-01-20 00:00:00-05:00,130.4996786599231
2012-01-23 00:00:00-05:00,130.55074419746717
2012-01-24 00:00:00-05:00,130.5747838390036
2012-01-25 00:00:00-05:00,131.4981169346419
2012-01-26 00:00:00-05:00,131.97295370176906
2012-01-27 00:00:00-05:00,132.55262428566692
2012-01-30 00:00:00-05:00,132.421496442943
2012-01-31 00:00:00-05:00,132.55100117784704
2012-02-01 00:00:00-05:00,132.92573789993773
2012-02-02 00:00:00-05:00,134.05096577152466
2012-02-03 00:00:00-05:00,136.17245150670013
2012-02-06 00:00:00-05:00,136.31400751259343
2012-02-07 00:00:00-05:00,136.5444743146629
2012-02-08 00:00:00-05:00,137.50622582212046
2012-02-09 00:00:00-05:00,138.13033446325326
2012-02-10 00:00:00-05:00,137.1091134953959
2012-02-13 00:00:00-05:00,138.4017007664846
2012-02-14 00:00:00-05:00,138.75202581533415
2012-02-15 00:00:00-05:00,137.76432947898692
2012-02-16 00:00:00-05:00,139.17920914808983
2012-02-17 00:00:00-05:00,138.99182213010204
2012-02-21 00:00:00-05:00,139.33723399845957
2012-02-22 00:00:00-05:00,138.75717084880515
2012-02-23 00:00:00-05:00,139.56087875786642
2012-02-24 00:00:00-05:00,139.94077956997376
2012-02-27 00:00:00-05:00,139.7488426001997
2012-02-28 00:00:00-05:00,140.76389210570932
2012-02-29 00:00:00-05:00,139.99392179004667
2012-03-01 00:00:00-05:00,141.0320850615812
2012-03-02 00:00:00-05:00,140.76715452537331
2012-03-05 00:00:00-05:00,139.46243606862285
2012-03-06 00:00:00-05:00,137.97346276521233
2012-03-07 00:00:00-05:00,138.9895391213948
2012-03-08 00:00:00-05:00,140.22212364403902
2012-03-09 00:00:00-05:00,140.3514974056055
2012-03-12 00:00:00-04:00,140.48724019548825
2012-03-13 00:00:00-04:00,142.8646460940094
2012-03-14 00:00:00-04:00,142.3641553182141
2012-03-15 00:00:00-04:00,143.56398497217705
2012-03-16 00:00:00-04:00,143.60561883538688
2012-03-19 00:00:00-04:00,144.45587240763993
2012-03-20 00:00:00-04:00,144.33210612644086
2012-03-21 00:00:00-04:00,144.4531223072875
2012-03-22 00:00:00-04:00,144.1966002077737
2012-03-23 00:00:00-04:00,144.51241100040798
